Info 0    [10:07:41.092] Starting TS Server
Info 4272 [15:23:56.684] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 4273 [15:23:56.746] getCompletionData: Get current token: 0.011871997267007828
Info 4274 [15:23:56.747] getCompletionData: Is inside comment: 0.027491003274917603
Info 4275 [15:23:56.747] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 4276 [15:23:56.748] getCompletionData: Get current token: 0.018545001745224
Info 4277 [15:23:56.748] getCompletionData: Is inside comment: 0.03958500176668167
Info 4278 [15:23:56.748] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 4279 [15:23:56.748] getCompletionData: Get current token: 0.010820001363754272
Info 4280 [15:23:56.748] getCompletionData: Is inside comment: 0.024867001920938492
Info 4281 [15:23:56.748] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 4282 [15:24:03.882] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4283 [15:24:03.895] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 685 structureChanged: false Elapsed: 13.269920002669096ms
Info 4284 [15:24:03.895] Different program with same set of files:: structureIsReused:: 2
Info 4285 [15:24:04.211] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4286 [15:24:04.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 686 structureChanged: false Elapsed: 11.168609000742435ms
Info 4287 [15:24:04.223] Different program with same set of files:: structureIsReused:: 2
Info 4288 [15:24:04.537] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4289 [15:24:04.545] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 687 structureChanged: false Elapsed: 7.857439000159502ms
Info 4290 [15:24:04.545] Different program with same set of files:: structureIsReused:: 2
Info 4291 [15:24:04.890] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4292 [15:24:04.900] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 688 structureChanged: false Elapsed: 10.15293399989605ms
Info 4293 [15:24:04.900] Different program with same set of files:: structureIsReused:: 2
Info 4294 [15:24:05.366] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4295 [15:24:05.376] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 689 structureChanged: false Elapsed: 9.991219997406006ms
Info 4296 [15:24:05.376] Different program with same set of files:: structureIsReused:: 2
Info 4297 [15:24:06.744] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4298 [15:24:06.754] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 690 structureChanged: false Elapsed: 9.581050999462605ms
Info 4299 [15:24:06.754] Different program with same set of files:: structureIsReused:: 2
Info 4300 [15:24:07.076] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4301 [15:24:07.086] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 691 structureChanged: false Elapsed: 10.262961000204086ms
Info 4302 [15:24:07.086] Different program with same set of files:: structureIsReused:: 2
Info 4303 [15:24:07.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4304 [15:24:07.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 692 structureChanged: false Elapsed: 14.53210699930787ms
Info 4305 [15:24:07.514] Different program with same set of files:: structureIsReused:: 2
Info 4306 [15:24:10.681] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4307 [15:24:10.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 693 structureChanged: false Elapsed: 17.76393999904394ms
Info 4308 [15:24:10.699] Different program with same set of files:: structureIsReused:: 2
Info 4309 [15:24:12.019] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4310 [15:24:12.037] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 694 structureChanged: false Elapsed: 17.85996900126338ms
Info 4311 [15:24:12.037] Different program with same set of files:: structureIsReused:: 2
Info 4312 [15:25:17.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4313 [15:25:17.269] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 695 structureChanged: false Elapsed: 21.482142999768257ms
Info 4314 [15:25:17.269] Different program with same set of files:: structureIsReused:: 2
Info 4315 [15:25:17.991] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4316 [15:25:18.004] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 696 structureChanged: false Elapsed: 12.48514799773693ms
Info 4317 [15:25:18.004] Different program with same set of files:: structureIsReused:: 2
Info 4318 [15:25:19.669] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4319 [15:25:19.682] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 697 structureChanged: false Elapsed: 12.422099001705647ms
Info 4320 [15:25:19.682] Different program with same set of files:: structureIsReused:: 2
Info 4321 [15:25:20.144] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4322 [15:25:20.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 698 structureChanged: false Elapsed: 11.384863998740911ms
Info 4323 [15:25:20.156] Different program with same set of files:: structureIsReused:: 2
Info 4324 [15:26:31.114] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4325 [15:26:31.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 699 structureChanged: false Elapsed: 17.888464000076056ms
Info 4326 [15:26:31.132] Different program with same set of files:: structureIsReused:: 2
Info 4327 [15:26:31.660] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4328 [15:26:31.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 700 structureChanged: false Elapsed: 10.32948499917984ms
Info 4329 [15:26:31.670] Different program with same set of files:: structureIsReused:: 2
Info 4330 [15:26:33.003] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4331 [15:26:33.013] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 701 structureChanged: false Elapsed: 9.686427999287844ms
Info 4332 [15:26:33.013] Different program with same set of files:: structureIsReused:: 2
Info 4333 [15:26:33.014] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4334 [15:26:33.024] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 702 structureChanged: false Elapsed: 9.13051499798894ms
Info 4335 [15:26:33.024] Different program with same set of files:: structureIsReused:: 2
Info 4336 [15:26:33.761] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4337 [15:26:33.772] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 703 structureChanged: false Elapsed: 10.842686999589205ms
Info 4338 [15:26:33.772] Different program with same set of files:: structureIsReused:: 2
Info 4339 [15:26:52.428] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4340 [15:26:52.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 704 structureChanged: false Elapsed: 13.408810999244452ms
Info 4341 [15:26:52.442] Different program with same set of files:: structureIsReused:: 2
Info 4342 [15:26:53.470] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4343 [15:26:53.484] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 705 structureChanged: false Elapsed: 14.358561996370554ms
Info 4344 [15:26:53.484] Different program with same set of files:: structureIsReused:: 2
Info 4345 [15:26:55.675] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4346 [15:26:55.687] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 706 structureChanged: false Elapsed: 12.449501000344753ms
Info 4347 [15:26:55.688] Different program with same set of files:: structureIsReused:: 2
Info 4348 [15:26:55.689] getCompletionData: Get current token: 0.008845999836921692
Info 4349 [15:26:55.689] getCompletionData: Is inside comment: 0.0026549994945526123
Info 4350 [15:26:55.689] getCompletionData: Get previous token 1: 0.025547999888658524
Info 4351 [15:26:55.689] getCompletionData: Get previous token 2: 0.013365000486373901
Info 4352 [15:26:55.689] getCompletionsAtPosition: isCompletionListBlocker: 0.15038200095295906
Info 4353 [15:26:55.692] getCompletionData: Semantic work: 2.3997409977018833
Info 4354 [15:26:55.692] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.14075399935245514
Info 4355 [15:26:55.695] getCompletionData: Get current token: 0.006661999970674515
Info 4356 [15:26:55.695] getCompletionData: Is inside comment: 0.00201299786567688
Info 4357 [15:26:55.695] getCompletionData: Get previous token 1: 0.015187997370958328
Info 4358 [15:26:55.695] getCompletionData: Get previous token 2: 0.012974999845027924
Info 4359 [15:26:55.695] getCompletionsAtPosition: isCompletionListBlocker: 0.001853998750448227
Info 4360 [15:26:55.696] getCompletionData: Semantic work: 0.08489900082349777
Info 4361 [15:26:55.696] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.021380998194217682
Info 4362 [15:26:55.696] getCompletionData: Get current token: 0.006040997803211212
Info 4363 [15:26:55.696] getCompletionData: Is inside comment: 0.0015130005776882172
Info 4364 [15:26:55.696] getCompletionData: Get previous token 1: 0.011993002146482468
Info 4365 [15:26:55.696] getCompletionData: Get previous token 2: 0.01259399950504303
Info 4366 [15:26:55.696] getCompletionsAtPosition: isCompletionListBlocker: 0.0014529973268508911
Info 4367 [15:26:55.696] getCompletionData: Semantic work: 0.0651719979941845
Info 4368 [15:26:55.696] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.018766000866889954
Info 4369 [15:26:55.697] getCompletionData: Get current token: 0.006112001836299896
Info 4370 [15:26:55.697] getCompletionData: Is inside comment: 0.0015929974615573883
Info 4371 [15:26:55.697] getCompletionData: Get previous token 1: 0.011951997876167297
Info 4372 [15:26:55.697] getCompletionData: Get previous token 2: 0.011462002992630005
Info 4373 [15:26:55.697] getCompletionsAtPosition: isCompletionListBlocker: 0.0014019981026649475
Info 4374 [15:26:55.698] getCompletionData: Semantic work: 0.15046299993991852
Info 4375 [15:26:55.698] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.024957001209259033
Info 4376 [15:26:59.086] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4377 [15:26:59.098] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 707 structureChanged: false Elapsed: 11.597803998738527ms
Info 4378 [15:26:59.098] Different program with same set of files:: structureIsReused:: 2
Info 4379 [15:27:01.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4380 [15:27:01.591] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 708 structureChanged: false Elapsed: 11.299995001405478ms
Info 4381 [15:27:01.591] Different program with same set of files:: structureIsReused:: 2
Info 4382 [15:27:01.593] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4383 [15:27:01.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 709 structureChanged: false Elapsed: 7.303540002554655ms
Info 4384 [15:27:01.600] Different program with same set of files:: structureIsReused:: 2
Info 4385 [15:27:01.782] getCompletionData: Get current token: 0.026208996772766113
Info 4386 [15:27:01.782] getCompletionData: Is inside comment: 0.03911300003528595
Info 4387 [15:27:01.782] getCompletionData: Get previous token 1: 0.022592000663280487
Info 4388 [15:27:01.782] getCompletionsAtPosition: isCompletionListBlocker: 0.004158001393079758
Info 4389 [15:27:01.788] getCompletionData: Semantic work: 5.195064000785351
Info 4390 [15:27:01.788] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.06674500182271004
Info 4391 [15:27:01.835] getCompletionData: Get current token: 0.006661999970674515
Info 4392 [15:27:01.835] getCompletionData: Is inside comment: 0.014417000114917755
Info 4393 [15:27:01.835] getCompletionData: Get previous token 1: 0.010871000587940216
Info 4394 [15:27:01.835] getCompletionsAtPosition: isCompletionListBlocker: 0.0023240000009536743
Info 4395 [15:27:01.836] getCompletionData: Semantic work: 0.19192000105977058
Info 4396 [15:27:01.836] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0361970029771328
Info 4397 [15:27:01.837] getCompletionData: Get current token: 0.00611099973320961
Info 4398 [15:27:01.837] getCompletionData: Is inside comment: 0.01634100079536438
Info 4399 [15:27:01.837] getCompletionData: Get previous token 1: 0.011762000620365143
Info 4400 [15:27:01.838] getCompletionsAtPosition: isCompletionListBlocker: 0.0023149996995925903
Info 4401 [15:27:01.838] getCompletionData: Semantic work: 0.06989100202918053
Info 4402 [15:27:01.838] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.019627001136541367
Info 4403 [15:27:01.839] getCompletionData: Get current token: 0.005952000617980957
Info 4404 [15:27:01.839] getCompletionData: Is inside comment: 0.014267001301050186
Info 4405 [15:27:01.839] getCompletionData: Get previous token 1: 0.011280998587608337
Info 4406 [15:27:01.839] getCompletionsAtPosition: isCompletionListBlocker: 0.0016629993915557861
Info 4407 [15:27:01.839] getCompletionData: Semantic work: 0.06506200134754181
Info 4408 [15:27:01.839] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.018174000084400177
Info 4409 [15:27:03.024] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4410 [15:27:03.033] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 710 structureChanged: false Elapsed: 8.932774998247623ms
Info 4411 [15:27:03.033] Different program with same set of files:: structureIsReused:: 2
Info 4412 [15:27:03.034] getCompletionData: Get current token: 0.00961800292134285
Info 4413 [15:27:03.034] getCompletionData: Is inside comment: 0.014798000454902649
Info 4414 [15:27:03.034] getCompletionData: Get previous token 1: 0.00909699872136116
Info 4415 [15:27:03.034] getCompletionData: Get previous token 2: 0.013064000755548477
Info 4416 [15:27:03.034] getCompletionsAtPosition: isCompletionListBlocker: 0.00236399844288826
Info 4417 [15:27:03.036] getCompletionData: Semantic work: 2.053601998835802
Info 4418 [15:27:03.036] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.026900000870227814
Info 4419 [15:27:03.039] getCompletionData: Get current token: 0.006932999938726425
Info 4420 [15:27:03.039] getCompletionData: Is inside comment: 0.012363001704216003
Info 4421 [15:27:03.039] getCompletionData: Get previous token 1: 0.008967000991106033
Info 4422 [15:27:03.039] getCompletionData: Get previous token 2: 0.012263000011444092
Info 4423 [15:27:03.039] getCompletionsAtPosition: isCompletionListBlocker: 0.0024739988148212433
Info 4424 [15:27:03.039] getCompletionData: Semantic work: 0.08052099868655205
Info 4425 [15:27:03.039] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02825300022959709
Info 4426 [15:27:03.085] getCompletionData: Get current token: 0.00740399956703186
Info 4427 [15:27:03.085] getCompletionData: Is inside comment: 0.01334499940276146
Info 4428 [15:27:03.085] getCompletionData: Get previous token 1: 0.008926000446081161
Info 4429 [15:27:03.085] getCompletionData: Get previous token 2: 0.013425000011920929
Info 4430 [15:27:03.085] getCompletionsAtPosition: isCompletionListBlocker: 0.0029159970581531525
Info 4431 [15:27:03.085] getCompletionData: Semantic work: 0.09119100123643875
Info 4432 [15:27:03.085] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.22091500088572502
Info 4433 [15:27:03.089] getCompletionData: Get current token: 0.006122000515460968
Info 4434 [15:27:03.089] getCompletionData: Is inside comment: 0.012192998081445694
Info 4435 [15:27:03.089] getCompletionData: Get previous token 1: 0.00910700112581253
Info 4436 [15:27:03.089] getCompletionData: Get previous token 2: 0.01378599926829338
Info 4437 [15:27:03.089] getCompletionsAtPosition: isCompletionListBlocker: 0.0025349967181682587
Info 4438 [15:27:03.089] getCompletionData: Semantic work: 0.09208299964666367
Info 4439 [15:27:03.089] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.020438000559806824
Info 4440 [15:27:03.554] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4441 [15:27:03.566] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 711 structureChanged: false Elapsed: 11.194157000631094ms
Info 4442 [15:27:03.566] Different program with same set of files:: structureIsReused:: 2
Info 4443 [15:27:03.566] getCompletionData: Get current token: 0.014517001807689667
Info 4444 [15:27:03.566] getCompletionData: Is inside comment: 0.01812399923801422
Info 4445 [15:27:03.566] getCompletionData: Get previous token 1: 0.012522999197244644
Info 4446 [15:27:03.566] getCompletionData: Get previous token 2: 0.015929996967315674
Info 4447 [15:27:03.566] getCompletionsAtPosition: isCompletionListBlocker: 0.0029760003089904785
Info 4448 [15:27:03.568] getCompletionData: Semantic work: 2.035317000001669
Info 4449 [15:27:03.568] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03606799989938736
Info 4450 [15:27:03.611] getCompletionData: Get current token: 0.006772000342607498
Info 4451 [15:27:03.611] getCompletionData: Is inside comment: 0.018434997648000717
Info 4452 [15:27:03.611] getCompletionData: Get previous token 1: 0.01114099845290184
Info 4453 [15:27:03.611] getCompletionData: Get previous token 2: 0.017844002693891525
Info 4454 [15:27:03.611] getCompletionsAtPosition: isCompletionListBlocker: 0.0031960010528564453
Info 4455 [15:27:03.612] getCompletionData: Semantic work: 0.11592699959874153
Info 4456 [15:27:03.612] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03699899837374687
Info 4457 [15:27:03.633] getCompletionData: Get current token: 0.009036999195814133
Info 4458 [15:27:03.633] getCompletionData: Is inside comment: 0.02516699954867363
Info 4459 [15:27:03.634] getCompletionData: Get previous token 1: 0.019405998289585114
Info 4460 [15:27:03.634] getCompletionData: Get previous token 2: 0.020628001540899277
Info 4461 [15:27:03.634] getCompletionsAtPosition: isCompletionListBlocker: 0.003235999494791031
Info 4462 [15:27:03.634] getCompletionData: Semantic work: 0.13605500012636185
Info 4463 [15:27:03.634] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.027912002056837082
Info 4464 [15:27:03.635] getCompletionData: Get current token: 0.00860700011253357
Info 4465 [15:27:03.635] getCompletionData: Is inside comment: 0.028854001313447952
Info 4466 [15:27:03.635] getCompletionData: Get previous token 1: 0.019496001303195953
Info 4467 [15:27:03.636] getCompletionData: Get previous token 2: 0.02107900008559227
Info 4468 [15:27:03.636] getCompletionsAtPosition: isCompletionListBlocker: 0.0028150007128715515
Info 4469 [15:27:03.636] getCompletionData: Semantic work: 0.18529799953103065
Info 4470 [15:27:03.636] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02437499910593033
Info 4471 [15:27:04.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4472 [15:27:04.494] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 712 structureChanged: false Elapsed: 12.158304002135992ms
Info 4473 [15:27:04.494] Different program with same set of files:: structureIsReused:: 2
Info 4474 [15:27:05.012] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4475 [15:27:05.021] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 713 structureChanged: false Elapsed: 8.794376000761986ms
Info 4476 [15:27:05.021] Different program with same set of files:: structureIsReused:: 2
Info 4477 [15:27:11.003] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4478 [15:27:11.022] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 714 structureChanged: false Elapsed: 18.72504200041294ms
Info 4479 [15:27:11.022] Different program with same set of files:: structureIsReused:: 2
Info 4480 [15:27:11.022] getCompletionData: Get current token: 0.010600000619888306
Info 4481 [15:27:11.022] getCompletionData: Is inside comment: 0.018004000186920166
Info 4482 [15:27:11.022] getCompletionData: Get previous token 1: 0.011702001094818115
Info 4483 [15:27:11.022] getCompletionData: Get previous token 2: 0.012393001466989517
Info 4484 [15:27:11.022] getCompletionsAtPosition: isCompletionListBlocker: 0.002523999661207199
Info 4485 [15:27:11.027] getCompletionData: Semantic work: 4.933352999389172
Info 4486 [15:27:11.027] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.07394799962639809
Info 4487 [15:27:11.078] getCompletionData: Get current token: 0.007252998650074005
Info 4488 [15:27:11.078] getCompletionData: Is inside comment: 0.012292999774217606
Info 4489 [15:27:11.078] getCompletionData: Get previous token 1: 0.008816000074148178
Info 4490 [15:27:11.078] getCompletionData: Get previous token 2: 0.013034999370574951
Info 4491 [15:27:11.078] getCompletionsAtPosition: isCompletionListBlocker: 0.0026450008153915405
Info 4492 [15:27:11.078] getCompletionData: Semantic work: 0.09154199808835983
Info 4493 [15:27:11.078] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.035416003316640854
Info 4494 [15:27:11.100] getCompletionData: Get current token: 0.006822999566793442
Info 4495 [15:27:11.100] getCompletionData: Is inside comment: 0.013745002448558807
Info 4496 [15:27:11.100] getCompletionData: Get previous token 1: 0.010249000042676926
Info 4497 [15:27:11.100] getCompletionData: Get previous token 2: 0.014487002044916153
Info 4498 [15:27:11.100] getCompletionsAtPosition: isCompletionListBlocker: 0.002494998276233673
Info 4499 [15:27:11.100] getCompletionData: Semantic work: 0.07798599824309349
Info 4500 [15:27:11.100] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.023063000291585922
Info 4501 [15:27:11.101] getCompletionData: Get current token: 0.005850996822118759
Info 4502 [15:27:11.101] getCompletionData: Is inside comment: 0.011250998824834824
Info 4503 [15:27:11.101] getCompletionData: Get previous token 1: 0.008656002581119537
Info 4504 [15:27:11.101] getCompletionData: Get previous token 2: 0.009748000651597977
Info 4505 [15:27:11.101] getCompletionsAtPosition: isCompletionListBlocker: 0.0014420002698898315
Info 4506 [15:27:11.101] getCompletionData: Semantic work: 0.0589900016784668
Info 4507 [15:27:11.101] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.017393000423908234
Info 4508 [15:27:11.613] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4509 [15:27:11.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 715 structureChanged: false Elapsed: 9.01597100123763ms
Info 4510 [15:27:11.622] Different program with same set of files:: structureIsReused:: 2
Info 4511 [15:27:13.998] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4512 [15:27:14.013] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 716 structureChanged: false Elapsed: 14.172623001039028ms
Info 4513 [15:27:14.013] Different program with same set of files:: structureIsReused:: 2
Info 4514 [15:27:14.013] getCompletionData: Get current token: 0.015017997473478317
Info 4515 [15:27:14.013] getCompletionData: Is inside comment: 0.018904998898506165
Info 4516 [15:27:14.013] getCompletionData: Get previous token 1: 0.012212999165058136
Info 4517 [15:27:14.013] getCompletionData: Get previous token 2: 0.016672000288963318
Info 4518 [15:27:14.013] getCompletionsAtPosition: isCompletionListBlocker: 0.0033369995653629303
Info 4519 [15:27:14.015] getCompletionData: Semantic work: 2.015530001372099
Info 4520 [15:27:14.015] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.05800899863243103
Info 4521 [15:27:14.018] getCompletionData: Get current token: 0.006751999258995056
Info 4522 [15:27:14.018] getCompletionData: Is inside comment: 0.017142001539468765
Info 4523 [15:27:14.018] getCompletionData: Get previous token 1: 0.013324998319149017
Info 4524 [15:27:14.018] getCompletionData: Get previous token 2: 0.014235999435186386
Info 4525 [15:27:14.018] getCompletionsAtPosition: isCompletionListBlocker: 0.0030050016939640045
Info 4526 [15:27:14.019] getCompletionData: Semantic work: 0.10441599786281586
Info 4527 [15:27:14.019] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.025306999683380127
Info 4528 [15:27:14.021] getCompletionData: Get current token: 0.006332002580165863
Info 4529 [15:27:14.021] getCompletionData: Is inside comment: 0.017061997205018997
Info 4530 [15:27:14.021] getCompletionData: Get previous token 1: 0.014056000858545303
Info 4531 [15:27:14.021] getCompletionData: Get previous token 2: 0.014226999133825302
Info 4532 [15:27:14.021] getCompletionsAtPosition: isCompletionListBlocker: 0.002394001930952072
Info 4533 [15:27:14.021] getCompletionData: Semantic work: 0.09336499869823456
Info 4534 [15:27:14.021] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.06938000023365021
Info 4535 [15:27:14.062] getCompletionData: Get current token: 0.007323998957872391
Info 4536 [15:27:14.062] getCompletionData: Is inside comment: 0.0235539972782135
Info 4537 [15:27:14.062] getCompletionData: Get previous token 1: 0.012212999165058136
Info 4538 [15:27:14.062] getCompletionData: Get previous token 2: 0.01795399934053421
Info 4539 [15:27:14.062] getCompletionsAtPosition: isCompletionListBlocker: 0.003355998545885086
Info 4540 [15:27:14.062] getCompletionData: Semantic work: 0.11353300139307976
Info 4541 [15:27:14.062] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04554600268602371
Info 4542 [15:27:14.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4543 [15:27:14.413] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 717 structureChanged: false Elapsed: 10.443978998810053ms
Info 4544 [15:27:14.413] Different program with same set of files:: structureIsReused:: 2
Info 4545 [15:27:14.552] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4546 [15:27:14.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 718 structureChanged: false Elapsed: 9.655760999768972ms
Info 4547 [15:27:14.562] Different program with same set of files:: structureIsReused:: 2
Info 4548 [15:27:17.054] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4549 [15:27:17.065] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 719 structureChanged: false Elapsed: 11.676221001893282ms
Info 4550 [15:27:17.065] Different program with same set of files:: structureIsReused:: 2
Info 4551 [15:27:17.887] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4552 [15:27:17.896] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 720 structureChanged: false Elapsed: 8.378916002810001ms
Info 4553 [15:27:17.896] Different program with same set of files:: structureIsReused:: 2
Info 4554 [15:27:18.230] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4555 [15:27:18.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 721 structureChanged: false Elapsed: 9.950674001127481ms
Info 4556 [15:27:18.240] Different program with same set of files:: structureIsReused:: 2
Info 4557 [15:27:18.657] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4558 [15:27:18.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 722 structureChanged: false Elapsed: 12.510074999183416ms
Info 4559 [15:27:18.670] Different program with same set of files:: structureIsReused:: 2
Info 4560 [15:27:19.724] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4561 [15:27:19.736] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 723 structureChanged: false Elapsed: 11.686720002442598ms
Info 4562 [15:27:19.736] Different program with same set of files:: structureIsReused:: 2
Info 4563 [15:27:27.163] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4564 [15:27:27.175] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 724 structureChanged: false Elapsed: 11.91304500028491ms
Info 4565 [15:27:27.175] Different program with same set of files:: structureIsReused:: 2
Info 4566 [15:27:27.787] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4567 [15:27:27.799] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 725 structureChanged: false Elapsed: 12.276135999709368ms
Info 4568 [15:27:27.799] Different program with same set of files:: structureIsReused:: 2
Info 4569 [15:27:32.244] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4570 [15:27:32.254] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 726 structureChanged: false Elapsed: 9.864493001252413ms
Info 4571 [15:27:32.254] Different program with same set of files:: structureIsReused:: 2
Info 4572 [15:27:33.297] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4573 [15:27:33.305] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 727 structureChanged: false Elapsed: 8.46960600093007ms
Info 4574 [15:27:33.305] Different program with same set of files:: structureIsReused:: 2
